Entity,Code,Year,Mismanaged plastic waste (tonnes),Coastal population,Total population (Gapminder)
Chad,TCD,1952,,,2519184.0
Chad,TCD,1953,,,2568013.0
Chad,TCD,1954,,,2618633.0
Chad,TCD,1955,,,2670681.0
Chad,TCD,1956,,,2724017.0
Chad,TCD,1957,,,2778716.0
Chad,TCD,1958,,,2835038.0
Chad,TCD,1959,,,2893372.0
Chad,TCD,1960,,,2954088.0
Chad,TCD,1961,,,3017366.0
Chad,TCD,1962,,,3083054.0
Chad,TCD,1963,,,3150606.0
Chad,TCD,1964,,,3219259.0
Chad,TCD,1965,,,3288547.0
Chad,TCD,1966,,,3357972.0
Chad,TCD,1967,,,3427888.0
Chad,TCD,1968,,,3499681.0
Chad,TCD,1969,,,3575273.0
Chad,TCD,1970,,,3655905.0
Chad,TCD,1971,,,3742580.0
Chad,TCD,1972,,,3834574.0
Chad,TCD,1973,,,3929341.0
Chad,TCD,1974,,,4023300.0
Chad,TCD,1975,,,4114094.0
Chad,TCD,1976,,,4201073.0
Chad,TCD,1977,,,4285738.0
Chad,TCD,1978,,,4370560.0
Chad,TCD,1979,,,4459072.0
Chad,TCD,1980,,,4554089.0
Chad,TCD,1981,,,4656116.0
Chad,TCD,1982,,,4765160.0
Chad,TCD,1983,,,4882913.0
Chad,TCD,1984,,,5011242.0
Chad,TCD,1985,,,5151339.0
Chad,TCD,1986,,,5304490.0
Chad,TCD,1987,,,5470211.0
Chad,TCD,1988,,,5645708.0
Chad,TCD,1989,,,5826974.0
Chad,TCD,1990,,,6011224.0
Chad,TCD,1991,,,6197766.0
Chad,TCD,1992,,,6387856.0
Chad,TCD,1993,,,6583079.0
Chad,TCD,1994,,,6785842.0
Chad,TCD,1995,,,6998108.0
Chad,TCD,1996,,,7219081.0
Chad,TCD,1997,,,7448585.0
Chad,TCD,1998,,,7689836.0
Chad,TCD,1999,,,7946982.0
Chad,TCD,2000,,,8222327.0
Chad,TCD,2001,,,8517944.0
Chad,TCD,2002,,,8831199.0
Chad,TCD,2003,,,9153893.0
Chad,TCD,2004,,,9474792.0
Chad,TCD,2005,,,9785902.0
Chad,TCD,2006,,,10084087.0
Chad,TCD,2007,,,10371839.0
Chad,TCD,2008,,,10653762.0
Chad,TCD,2009,,,10937089.0
Chad,TCD,2010,,,11227208.0
Chad,TCD,2011,,,11525496.0
Chad,TCD,2012,,,11830573.0
Chad,TCD,2013,,,12141876.0
Channel Islands,OWID_CIS,2010,281.0,153352.0,
Chile,CHL,1800,,,771447.0
Chile,CHL,1820,,,771447.0
Chile,CHL,1821,,,789144.0
Chile,CHL,1822,,,807304.0
Chile,CHL,1823,,,825890.0
Chile,CHL,1824,,,844866.0
Chile,CHL,1825,,,864198.0
Chile,CHL,1826,,,883855.0
Chile,CHL,1827,,,903807.0
Chile,CHL,1828,,,924027.0
Chile,CHL,1829,,,944490.0
Chile,CHL,1830,,,965173.0
Chile,CHL,1831,,,986056.0
Chile,CHL,1832,,,1007120.0
Chile,CHL,1833,,,1028350.0
Chile,CHL,1834,,,1049733.0
Chile,CHL,1835,,,1071256.0
Chile,CHL,1836,,,1092912.0
Chile,CHL,1837,,,1114694.0
Chile,CHL,1838,,,1136597.0
Chile,CHL,1839,,,1158619.0
Chile,CHL,1840,,,1180761.0
Chile,CHL,1841,,,1203023.0
Chile,CHL,1842,,,1225410.0
Chile,CHL,1843,,,1247926.0
Chile,CHL,1844,,,1270578.0
Chile,CHL,1845,,,1293375.0
Chile,CHL,1846,,,1316325.0
Chile,CHL,1847,,,1339439.0
Chile,CHL,1848,,,1362729.0
Chile,CHL,1849,,,1386207.0
Chile,CHL,1850,,,1409885.0
Chile,CHL,1851,,,1433777.0
Chile,CHL,1852,,,1457897.0
Chile,CHL,1853,,,1482258.0
Chile,CHL,1854,,,1506873.0
Chile,CHL,1855,,,1531758.0
Chile,CHL,1856,,,1556924.0
Chile,CHL,1857,,,1582386.0
Chile,CHL,1858,,,1608154.0
Chile,CHL,1859,,,1634242.0
Chile,CHL,1860,,,1660659.0
Chile,CHL,1861,,,1687416.0
Chile,CHL,1862,,,1714521.0
Chile,CHL,1863,,,1741983.0
Chile,CHL,1864,,,1769808.0
Chile,CHL,1865,,,1798001.0
Chile,CHL,1866,,,1826566.0
Chile,CHL,1867,,,1855505.0
Chile,CHL,1868,,,1884819.0
Chile,CHL,1869,,,1914507.0
Chile,CHL,1870,,,1944569.0
Chile,CHL,1871,,,1974998.0
Chile,CHL,1872,,,2005790.0
Chile,CHL,1873,,,2036939.0
Chile,CHL,1874,,,2068435.0
Chile,CHL,1875,,,2100268.0
Chile,CHL,1876,,,2132427.0
Chile,CHL,1877,,,2164899.0
Chile,CHL,1878,,,2197670.0
Chile,CHL,1879,,,2230723.0
Chile,CHL,1880,,,2264042.0
Chile,CHL,1881,,,2297611.0
Chile,CHL,1882,,,2331409.0
Chile,CHL,1883,,,2365419.0
Chile,CHL,1884,,,2399621.0
Chile,CHL,1885,,,2433995.0
Chile,CHL,1886,,,2468522.0
Chile,CHL,1887,,,2503181.0
Chile,CHL,1888,,,2537954.0
Chile,CHL,1889,,,2572823.0
Chile,CHL,1890,,,2607769.0
Chile,CHL,1891,,,2642778.0
Chile,CHL,1892,,,2677834.0
Chile,CHL,1893,,,2712925.0
Chile,CHL,1894,,,2748040.0
Chile,CHL,1895,,,2783171.0
Chile,CHL,1896,,,2818312.0
Chile,CHL,1897,,,2853462.0
Chile,CHL,1898,,,2888620.0
Chile,CHL,1899,,,2923792.0
Chile,CHL,1900,,,2958986.0
Chile,CHL,1901,,,2994214.0
Chile,CHL,1902,,,3029494.0
Chile,CHL,1903,,,3064845.0
Chile,CHL,1904,,,3100295.0
Chile,CHL,1905,,,3135874.0
Chile,CHL,1906,,,3171619.0
Chile,CHL,1907,,,3207571.0
Chile,CHL,1908,,,3243777.0
Chile,CHL,1909,,,3280289.0
Chile,CHL,1910,,,3317166.0
Chile,CHL,1911,,,3354469.0
Chile,CHL,1912,,,3392269.0
Chile,CHL,1913,,,3430640.0
Chile,CHL,1914,,,3469662.0
Chile,CHL,1915,,,3509420.0
Chile,CHL,1916,,,3550005.0
Chile,CHL,1917,,,3591512.0
Chile,CHL,1918,,,3634043.0
Chile,CHL,1919,,,3677702.0
Chile,CHL,1920,,,3722598.0
Chile,CHL,1921,,,3768846.0
Chile,CHL,1922,,,3816561.0
Chile,CHL,1923,,,3865863.0
Chile,CHL,1924,,,3916875.0
Chile,CHL,1925,,,3969721.0
Chile,CHL,1926,,,4024523.0
Chile,CHL,1927,,,4081406.0
Chile,CHL,1928,,,4140494.0
Chile,CHL,1929,,,4201905.0
Chile,CHL,1930,,,4265756.0
Chile,CHL,1931,,,4332156.0
Chile,CHL,1932,,,4401207.0
Chile,CHL,1933,,,4473001.0
Chile,CHL,1934,,,4547615.0
Chile,CHL,1935,,,4625112.0
Chile,CHL,1936,,,4705534.0
Chile,CHL,1937,,,4788901.0
Chile,CHL,1938,,,4875203.0
Chile,CHL,1939,,,4964398.0
Chile,CHL,1940,,,5056404.0
Chile,CHL,1941,,,5151095.0
Chile,CHL,1942,,,5248293.0
Chile,CHL,1943,,,5347758.0
Chile,CHL,1944,,,5449185.0
Chile,CHL,1945,,,5552190.0
Chile,CHL,1946,,,5656303.0
Chile,CHL,1947,,,5760959.0
Chile,CHL,1948,,,5865486.0
Chile,CHL,1949,,,5969096.0
Chile,CHL,1950,,,6081931.0
Chile,CHL,1951,,,6194334.0
Chile,CHL,1952,,,6321806.0
Chile,CHL,1953,,,6461332.0
Chile,CHL,1954,,,6610525.0
Chile,CHL,1955,,,6767613.0
Chile,CHL,1956,,,6931486.0
Chile,CHL,1957,,,7101654.0
Chile,CHL,1958,,,7278151.0
Chile,CHL,1959,,,7461373.0
Chile,CHL,1960,,,7651579.0
Chile,CHL,1961,,,7848372.0
Chile,CHL,1962,,,8050234.0
Chile,CHL,1963,,,8254329.0
Chile,CHL,1964,,,8457066.0
Chile,CHL,1965,,,8655738.0
Chile,CHL,1966,,,8849016.0
Chile,CHL,1967,,,9037026.0
Chile,CHL,1968,,,9220343.0
Chile,CHL,1969,,,9400225.0
Chile,CHL,1970,,,9577572.0
Chile,CHL,1971,,,9752949.0
Chile,CHL,1972,,,9925950.0
Chile,CHL,1973,,,10095485.0
Chile,CHL,1974,,,10260027.0
Chile,CHL,1975,,,10418880.0
Chile,CHL,1976,,,10571597.0
Chile,CHL,1977,,,10719748.0
Chile,CHL,1978,,,10867152.0
Chile,CHL,1979,,,11018910.0
Chile,CHL,1980,,,11178817.0
Chile,CHL,1981,,,11348442.0
Chile,CHL,1982,,,11527274.0
Chile,CHL,1983,,,11714442.0
Chile,CHL,1984,,,11908189.0
Chile,CHL,1985,,,12107225.0
Chile,CHL,1986,,,12310666.0
Chile,CHL,1987,,,12518930.0
Chile,CHL,1988,,,12733409.0
Chile,CHL,1989,,,12956088.0
Chile,CHL,1990,,,13187821.0
Chile,CHL,1991,,,13429315.0
Chile,CHL,1992,,,13678373.0
Chile,CHL,1993,,,13929390.0
Chile,CHL,1994,,,14174890.0
Chile,CHL,1995,,,14409416.0
Chile,CHL,1996,,,14630769.0
Chile,CHL,1997,,,14840038.0
Chile,CHL,1998,,,15039162.0
Chile,CHL,1999,,,15231557.0
Chile,CHL,2000,,,15419820.0
Chile,CHL,2001,,,15604200.0
Chile,CHL,2002,,,15783991.0
Chile,CHL,2003,,,15959793.0
Chile,CHL,2004,,,16132209.0
Chile,CHL,2005,,,16301726.0
Chile,CHL,2006,,,16468677.0
Chile,CHL,2007,,,16633254.0
Chile,CHL,2008,,,16795593.0
Chile,CHL,2009,,,16955737.0
Chile,CHL,2010,21754.0,5621550.0,17113688.0
Chile,CHL,2011,,,17269525.0
Chile,CHL,2012,,,17423214.0
Chile,CHL,2013,,,17574464.0
China,CHN,1700,,,138000000.0
China,CHN,1800,,,321675013.0
China,CHN,1820,,,381000000.0
China,CHN,1821,,,383711494.0
China,CHN,1822,,,386442286.0
China,CHN,1823,,,389192512.0
China,CHN,1824,,,391962310.0
China,CHN,1825,,,394751821.0
China,CHN,1826,,,397561184.0
China,CHN,1827,,,400390540.0
China,CHN,1828,,,403240033.0
China,CHN,1829,,,406109805.0
China,CHN,1830,,,409000000.0
China,CHN,1831,,,409299014.0
China,CHN,1832,,,409598247.0
China,CHN,1833,,,409897699.0
China,CHN,1834,,,410197370.0
China,CHN,1835,,,410497259.0
China,CHN,1836,,,410797368.0
China,CHN,1837,,,411097697.0
China,CHN,1838,,,411398245.0
China,CHN,1839,,,411699012.0
China,CHN,1840,,,412000000.0
China,CHN,1841,,,412000000.0
China,CHN,1842,,,412000000.0
China,CHN,1843,,,412000000.0
China,CHN,1844,,,412000000.0
China,CHN,1845,,,412000000.0
China,CHN,1846,,,412000000.0
China,CHN,1847,,,412000000.0
China,CHN,1848,,,412000000.0
China,CHN,1849,,,412000000.0
China,CHN,1850,,,412000000.0
China,CHN,1851,,,408358528.0
China,CHN,1852,,,404749241.0
China,CHN,1853,,,401171855.0
China,CHN,1854,,,397626087.0
China,CHN,1855,,,394111659.0
China,CHN,1856,,,390628294.0
China,CHN,1857,,,387175716.0
China,CHN,1858,,,383753654.0
China,CHN,1859,,,380361838.0
China,CHN,1860,,,377000000.0
China,CHN,1861,,,375055482.0
China,CHN,1862,,,373120994.0
China,CHN,1863,,,371196483.0
China,CHN,1864,,,369281899.0
China,CHN,1865,,,367377190.0
China,CHN,1866,,,365482306.0
China,CHN,1867,,,363597195.0
China,CHN,1868,,,361721807.0
China,CHN,1869,,,359856092.0
China,CHN,1870,,,358000000.0
China,CHN,1871,,,358988000.0
China,CHN,1872,,,359978000.0
China,CHN,1873,,,360971000.0
China,CHN,1874,,,361967000.0
China,CHN,1875,,,362966000.0
China,CHN,1876,,,363967000.0
China,CHN,1877,,,364971000.0
China,CHN,1878,,,365978000.0
China,CHN,1879,,,366988000.0
China,CHN,1880,,,368000000.0
China,CHN,1881,,,369183000.0
China,CHN,1882,,,370369000.0
China,CHN,1883,,,371560000.0
China,CHN,1884,,,372754000.0
China,CHN,1885,,,373952000.0
China,CHN,1886,,,375154000.0
China,CHN,1887,,,376359000.0
China,CHN,1888,,,377569000.0
China,CHN,1889,,,378783000.0
China,CHN,1890,,,380000000.0
China,CHN,1891,,,381979000.0
China,CHN,1892,,,383969000.0
China,CHN,1893,,,385969000.0
China,CHN,1894,,,387979000.0
China,CHN,1895,,,390000000.0
China,CHN,1896,,,391980000.0
China,CHN,1897,,,393970000.0
China,CHN,1898,,,395970000.0
China,CHN,1899,,,397980000.0
China,CHN,1900,,,400000000.0
China,CHN,1901,,,402243000.0
China,CHN,1902,,,404498000.0
China,CHN,1903,,,406766000.0
China,CHN,1904,,,409047000.0
China,CHN,1905,,,411340000.0
China,CHN,1906,,,413646000.0
China,CHN,1907,,,415965000.0
China,CHN,1908,,,418297000.0
China,CHN,1909,,,420642000.0
China,CHN,1910,,,423000000.0
China,CHN,1911,,,427662000.0
China,CHN,1912,,,432375000.0
China,CHN,1913,,,437140000.0
China,CHN,1914,,,441958000.0
China,CHN,1915,,,446829000.0
China,CHN,1916,,,451753000.0
China,CHN,1917,,,456732000.0
China,CHN,1918,,,461766000.0
China,CHN,1919,,,466855000.0
China,CHN,1920,,,472000000.0
China,CHN,1921,,,473673000.0
China,CHN,1922,,,475352000.0
China,CHN,1923,,,477037000.0
China,CHN,1924,,,478728000.0
China,CHN,1925,,,480425000.0
China,CHN,1926,,,482128000.0
China,CHN,1927,,,483837000.0
China,CHN,1928,,,485552000.0
China,CHN,1929,,,487273000.0
China,CHN,1930,,,489000000.0
China,CHN,1931,,,492640000.0
China,CHN,1932,,,496307000.0
China,CHN,1933,,,500000000.0
China,CHN,1934,,,502639000.0
China,CHN,1935,,,505292000.0
China,CHN,1936,,,507959000.0
China,CHN,1937,,,510640000.0
China,CHN,1938,,,513336000.0
China,CHN,1939,,,516046000.0
China,CHN,1940,,,518770000.0
China,CHN,1941,,,521508000.0
China,CHN,1942,,,524261000.0
China,CHN,1943,,,527028000.0
China,CHN,1944,,,529810000.0
China,CHN,1945,,,532607000.0
China,CHN,1946,,,535418000.0
China,CHN,1947,,,538244000.0
China,CHN,1948,,,541085000.0
China,CHN,1949,,,543941000.0
China,CHN,1950,,,550771433.0
China,CHN,1951,,,566170868.0
China,CHN,1952,,,578489714.0
China,CHN,1953,,,589018891.0
China,CHN,1954,,,598746873.0
China,CHN,1955,,,608359685.0
China,CHN,1956,,,618226224.0
China,CHN,1957,,,628412938.0
China,CHN,1958,,,638727882.0
China,CHN,1959,,,648794141.0
China,CHN,1960,,,658270094.0
China,CHN,1961,,,667084365.0
China,CHN,1962,,,675641408.0
China,CHN,1963,,,684909607.0
China,CHN,1964,,,696171650.0
China,CHN,1965,,,710290299.0
China,CHN,1966,,,727601056.0
China,CHN,1967,,,747678772.0
China,CHN,1968,,,769666505.0
China,CHN,1969,,,792308749.0
China,CHN,1970,,,814622841.0
China,CHN,1971,,,836431505.0
China,CHN,1972,,,857804035.0
China,CHN,1973,,,878305091.0
China,CHN,1974,,,897479153.0
China,CHN,1975,,,915040954.0
China,CHN,1976,,,930744699.0
China,CHN,1977,,,944726607.0
China,CHN,1978,,,957584105.0
China,CHN,1979,,,970179212.0
China,CHN,1980,,,983170638.0
China,CHN,1981,,,996667562.0
China,CHN,1982,,,1010574797.0
China,CHN,1983,,,1025090475.0
China,CHN,1984,,,1040397958.0
China,CHN,1985,,,1056579219.0
China,CHN,1986,,,1073792041.0
China,CHN,1987,,,1091904967.0
China,CHN,1988,,,1110339206.0
China,CHN,1989,,,1128297564.0
China,CHN,1990,,,1145195229.0
China,CHN,1991,,,1160799514.0
China,CHN,1992,,,1175230312.0
China,CHN,1993,,,1188687527.0
China,CHN,1994,,,1201522570.0
China,CHN,1995,,,1213986610.0
China,CHN,1996,,,1226134423.0
China,CHN,1997,,,1237849861.0
China,CHN,1998,,,1249020152.0
China,CHN,1999,,,1259476966.0
China,CHN,2000,,,1269116737.0
China,CHN,2001,,,1277903627.0
China,CHN,2002,,,1285933789.0
China,CHN,2003,,,1293396654.0
China,CHN,2004,,,1300552134.0
China,CHN,2005,,,1307593489.0
China,CHN,2006,,,1314581402.0
China,CHN,2007,,,1321481935.0
China,CHN,2008,,,1328275524.0
China,CHN,2009,,,1334908820.0
China,CHN,2010,8819717.0,262892387.0,1341335152.0
China,CHN,2011,,,1347565324.0
China,CHN,2012,,,1353600687.0
China,CHN,2013,,,1359368470.0
Christmas Island,CXR,1800,,,0.0
Christmas Island,CXR,1888,,,0.0
Christmas Island,CXR,1897,,,0.0
Christmas Island,CXR,1898,,,213.0
Christmas Island,CXR,1901,,,680.0
Christmas Island,CXR,1943,,,500.0
Christmas Island,CXR,2000,,,2500.0
Christmas Island,CXR,2001,,,2770.0
Christmas Island,CXR,2002,,,474.0
Christmas Island,CXR,2003,,,433.0
Christmas Island,CXR,2004,,,396.0
Christmas Island,CXR,2005,,,361.0
Christmas Island,CXR,2006,,,1490.0
Christmas Island,CXR,2007,,,1400.0
Christmas Island,CXR,2010,3.0,1402.0,1400.0
Cocos Islands,CCK,1800,,,0.0
Cocos Islands,CCK,1820,,,0.0
Cocos Islands,CCK,1836,,,70.0
Cocos Islands,CCK,2000,,,635.0
Cocos Islands,CCK,2001,,,633.0
Cocos Islands,CCK,2002,,,632.0
Cocos Islands,CCK,2003,,,630.0
Cocos Islands,CCK,2004,,,629.0
Cocos Islands,CCK,2005,,,628.0
Cocos Islands,CCK,2006,,,574.0
Cocos Islands,CCK,2007,,,596.0
Cocos Islands,CCK,2010,1.0,596.0,596.0
Colombia,COL,1800,,,1206000.0
Colombia,COL,1820,,,1206000.0
Colombia,COL,1850,,,2065000.0
Colombia,COL,1870,,,2392000.0
Colombia,COL,1890,,,3369000.0
Colombia,COL,1900,,,3998000.0
Colombia,COL,1901,,,4079000.0
Colombia,COL,1902,,,4162000.0
Colombia,COL,1903,,,4247000.0
Colombia,COL,1904,,,4334000.0
Colombia,COL,1905,,,4422000.0
Colombia,COL,1906,,,4512000.0
Colombia,COL,1907,,,4604000.0
Colombia,COL,1908,,,4697000.0
Colombia,COL,1909,,,4793000.0
Colombia,COL,1910,,,4890000.0
Colombia,COL,1911,,,4990000.0
Colombia,COL,1912,,,5091000.0
Colombia,COL,1913,,,5195000.0
Colombia,COL,1914,,,5330000.0
Colombia,COL,1915,,,5468000.0
Colombia,COL,1916,,,5609000.0
Colombia,COL,1917,,,5754000.0
Colombia,COL,1918,,,5903000.0
Colombia,COL,1919,,,6056000.0
Colombia,COL,1920,,,6213000.0
Colombia,COL,1921,,,6374000.0
Colombia,COL,1922,,,6539000.0
Colombia,COL,1923,,,6709000.0
Colombia,COL,1924,,,6882000.0
Colombia,COL,1925,,,7061000.0
Colombia,COL,1926,,,7243000.0
Colombia,COL,1927,,,7431000.0
Colombia,COL,1928,,,7624000.0
Colombia,COL,1929,,,7821000.0
Colombia,COL,1930,,,7914000.0
Colombia,COL,1931,,,8009000.0
Colombia,COL,1932,,,8104000.0
Colombia,COL,1933,,,8201000.0
Colombia,COL,1934,,,8299000.0
Colombia,COL,1935,,,8398000.0
Colombia,COL,1936,,,8498000.0
Colombia,COL,1937,,,8599000.0
Colombia,COL,1938,,,8702000.0
Colombia,COL,1939,,,8935000.0
Colombia,COL,1940,,,9174000.0
Colombia,COL,1941,,,9419000.0
Colombia,COL,1942,,,9671000.0
Colombia,COL,1943,,,9930000.0
Colombia,COL,1944,,,10196000.0
Colombia,COL,1945,,,10469000.0
Colombia,COL,1946,,,10749000.0
Colombia,COL,1947,,,11036000.0
Colombia,COL,1948,,,11332000.0
Colombia,COL,1949,,,11635000.0
Colombia,COL,1950,,,11999600.0
Colombia,COL,1951,,,12344434.0
Colombia,COL,1952,,,12697334.0
Colombia,COL,1953,,,13060599.0
Colombia,COL,1954,,,13436142.0
Colombia,COL,1955,,,13825474.0
Colombia,COL,1956,,,14229713.0
Colombia,COL,1957,,,14649582.0
Colombia,COL,1958,,,15085424.0
Colombia,COL,1959,,,15537230.0
Colombia,COL,1960,,,16004714.0
Colombia,COL,1961,,,16487391.0
Colombia,COL,1962,,,16984652.0
Colombia,COL,1963,,,17495793.0
Colombia,COL,1964,,,18019927.0
Colombia,COL,1965,,,18555731.0
Colombia,COL,1966,,,19104020.0
Colombia,COL,1967,,,19663029.0
Colombia,COL,1968,,,20225830.0
Colombia,COL,1969,,,20783427.0
Colombia,COL,1970,,,21329811.0
Colombia,COL,1971,,,21861689.0
Colombia,COL,1972,,,22381887.0
Colombia,COL,1973,,,22898136.0
Colombia,COL,1974,,,23421644.0
Colombia,COL,1975,,,23960605.0
Colombia,COL,1976,,,24517307.0
Colombia,COL,1977,,,25089511.0
Colombia,COL,1978,,,25675364.0
Colombia,COL,1979,,,26271401.0
Colombia,COL,1980,,,26874906.0
Colombia,COL,1981,,,27485678.0
Colombia,COL,1982,,,28104254.0
Colombia,COL,1983,,,28729367.0
Colombia,COL,1984,,,29359535.0
Colombia,COL,1985,,,29993539.0
Colombia,COL,1986,,,30630754.0
Colombia,COL,1987,,,31270841.0
Colombia,COL,1988,,,31913250.0
Colombia,COL,1989,,,32557521.0
Colombia,COL,1990,,,33203321.0
Colombia,COL,1991,,,33849971.0
Colombia,COL,1992,,,34497319.0
Colombia,COL,1993,,,35146220.0
Colombia,COL,1994,,,35797965.0
Colombia,COL,1995,,,36453337.0
Colombia,COL,1996,,,37112621.0
Colombia,COL,1997,,,37775054.0
Colombia,COL,1998,,,38439099.0
Colombia,COL,1999,,,39102653.0
Colombia,COL,2000,,,39764166.0
Colombia,COL,2001,,,40422597.0
Colombia,COL,2002,,,41078136.0
Colombia,COL,2003,,,41731914.0
Colombia,COL,2004,,,42385712.0
Colombia,COL,2005,,,43040558.0
Colombia,COL,2006,,,43696540.0
Colombia,COL,2007,,,44352327.0
Colombia,COL,2008,,,45005782.0
Colombia,COL,2009,,,45654044.0
Colombia,COL,2010,92173.0,7498563.0,46294841.0
Colombia,COL,2011,,,46927125.0
Colombia,COL,2012,,,47550708.0
Colombia,COL,2013,,,48165221.0
Comoros,COM,1800,,,56346.0
Comoros,COM,1820,,,56346.0
Comoros,COM,1950,,,156334.0
Comoros,COM,1951,,,160463.0
Comoros,COM,1952,,,164338.0
Comoros,COM,1953,,,168046.0
Comoros,COM,1954,,,171660.0
Comoros,COM,1955,,,175230.0
Comoros,COM,1956,,,178791.0
Comoros,COM,1957,,,182359.0
Comoros,COM,1958,,,185931.0
Comoros,COM,1959,,,189498.0
Comoros,COM,1960,,,193052.0
Comoros,COM,1961,,,196605.0
Comoros,COM,1962,,,200199.0
Comoros,COM,1963,,,203916.0
Comoros,COM,1964,,,207856.0
Comoros,COM,1965,,,212097.0
Comoros,COM,1966,,,216728.0
Comoros,COM,1967,,,221755.0
Comoros,COM,1968,,,227075.0
Comoros,COM,1969,,,232529.0
Comoros,COM,1970,,,238032.0
Comoros,COM,1971,,,243481.0
Comoros,COM,1972,,,249000.0
Comoros,COM,1973,,,254997.0
Comoros,COM,1974,,,262030.0
Comoros,COM,1975,,,270467.0
Comoros,COM,1976,,,280464.0
Comoros,COM,1977,,,291816.0
Comoros,COM,1978,,,304071.0
Comoros,COM,1979,,,316582.0
Comoros,COM,1980,,,328861.0
Comoros,COM,1981,,,340778.0
Comoros,COM,1982,,,352416.0
Comoros,COM,1983,,,363759.0
Comoros,COM,1984,,,374852.0
Comoros,COM,1985,,,385740.0
Comoros,COM,1986,,,396391.0
Comoros,COM,1987,,,406798.0
Comoros,COM,1988,,,417077.0
Comoros,COM,1989,,,427392.0
Comoros,COM,1990,,,437876.0
Comoros,COM,1991,,,448576.0
Comoros,COM,1992,,,459515.0
Comoros,COM,1993,,,470765.0
Comoros,COM,1994,,,482401.0
Comoros,COM,1995,,,494486.0
Comoros,COM,1996,,,507062.0
Comoros,COM,1997,,,520151.0
Comoros,COM,1998,,,533754.0
Comoros,COM,1999,,,547864.0
Comoros,COM,2000,,,562469.0
Comoros,COM,2001,,,577569.0
Comoros,COM,2002,,,593170.0
Comoros,COM,2003,,,609271.0
Comoros,COM,2004,,,625876.0
Comoros,COM,2005,,,642974.0
Comoros,COM,2006,,,660559.0
Comoros,COM,2007,,,678602.0
Comoros,COM,2008,,,697034.0
Comoros,COM,2009,,,715774.0
Comoros,COM,2010,58032.0,938595.0,734750.0
Comoros,COM,2011,,,753943.0
Comoros,COM,2012,,,773344.0
Comoros,COM,2013,,,792913.0
Congo,COG,1800,,,314465.0
Congo,COG,1820,,,314465.0
Congo,COG,1950,,,807726.0
Congo,COG,1951,,,824173.0
Congo,COG,1952,,,841524.0
Congo,COG,1953,,,859753.0
Congo,COG,1954,,,878851.0
Congo,COG,1955,,,898831.0
Congo,COG,1956,,,919723.0
Congo,COG,1957,,,941576.0
Congo,COG,1958,,,964452.0
Congo,COG,1959,,,988430.0
Congo,COG,1960,,,1013581.0
Congo,COG,1961,,,1039961.0
Congo,COG,1962,,,1067597.0
Congo,COG,1963,,,1096480.0
Congo,COG,1964,,,1126584.0
Congo,COG,1965,,,1157905.0
Congo,COG,1966,,,1190402.0
Congo,COG,1967,,,1224134.0
Congo,COG,1968,,,1259319.0
Congo,COG,1969,,,1296244.0
Congo,COG,1970,,,1335088.0
Congo,COG,1971,,,1375987.0
Congo,COG,1972,,,1418826.0
Congo,COG,1973,,,1463231.0
Congo,COG,1974,,,1508675.0
Congo,COG,1975,,,1554793.0
Congo,COG,1976,,,1601410.0
Congo,COG,1977,,,1648671.0
Congo,COG,1978,,,1696922.0
Congo,COG,1979,,,1746676.0
Congo,COG,1980,,,1798285.0
Congo,COG,1981,,,1851889.0
Congo,COG,1982,,,1907330.0
Congo,COG,1983,,,1964298.0
Congo,COG,1984,,,2022343.0
Congo,COG,1985,,,2081152.0
Congo,COG,1986,,,2140687.0
Congo,COG,1987,,,2201097.0
Congo,COG,1988,,,2262489.0
Congo,COG,1989,,,2325035.0
Congo,COG,1990,,,2388902.0
Congo,COG,1991,,,2453938.0
Congo,COG,1992,,,2520196.0
Congo,COG,1993,,,2588270.0
Congo,COG,1994,,,2658948.0
Congo,COG,1995,,,2732706.0
Congo,COG,1996,,,2810118.0
Congo,COG,1997,,,2890841.0
Congo,COG,1998,,,2973329.0
Congo,COG,1999,,,3055437.0
Congo,COG,2000,,,3135773.0
Congo,COG,2001,,,3213330.0
Congo,COG,2002,,,3288923.0
Congo,COG,2003,,,3365171.0
Congo,COG,2004,,,3445765.0
Congo,COG,2005,,,3533177.0
Congo,COG,2006,,,3628561.0
Congo,COG,2007,,,3730612.0
Congo,COG,2008,,,3836339.0
Congo,COG,2009,,,3941454.0
Congo,COG,2010,16766.0,847807.0,4042899.0
Congo,COG,2011,,,4139748.0
Congo,COG,2012,,,4233063.0
Congo,COG,2013,,,4324199.0
Cook Islands,COK,1700,,,14669.0
Cook Islands,COK,1800,,,16136.0
Cook Islands,COK,1843,,,17000.0
Cook Islands,COK,1850,,,16000.0
Cook Islands,COK,1900,,,9000.0
Cook Islands,COK,1902,,,8200.0
Cook Islands,COK,1906,,,8500.0
Cook Islands,COK,1911,,,8700.0
Cook Islands,COK,1916,,,8800.0
Cook Islands,COK,1921,,,9500.0
Cook Islands,COK,1926,,,10000.0
Cook Islands,COK,1936,,,12000.0
Cook Islands,COK,1945,,,14000.0
Cook Islands,COK,1950,,,15079.0
Cook Islands,COK,1951,,,15410.0
Cook Islands,COK,1952,,,15638.0
Cook Islands,COK,1953,,,15841.0
Cook Islands,COK,1954,,,16075.0
Cook Islands,COK,1955,,,16373.0
Cook Islands,COK,1956,,,16740.0
Cook Islands,COK,1957,,,17157.0
Cook Islands,COK,1958,,,17583.0
